;IDIndikator;Indikator;mes;god;idter;nter;vrednost;CreateDate;LastUpdate;IDLegenda;nIzvorI
3429;IND02M11;Број активних привредних друштава по NACE Rev.2  (сектор J);5;2021;70505;Димитровград;4;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3430;IND02M12;Број активних привредних друштава по NACE Rev.2  (сектор K);5;2021;70505;Димитровград;2;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3431;IND02M13;Број активних привредних друштава по NACE Rev.2  (сектор L);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3432;IND02M14;Број активних привредних друштава по NACE Rev.2  (сектор M);5;2021;70505;Димитровград;9;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3433;IND02M15;Број активних привредних друштава по NACE Rev.2  (сектор N);5;2021;70505;Димитровград;1;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3434;IND02M16;Број активних привредних друштава по NACE Rev.2  (сектор O);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3435;IND02M17;Број активних привредних друштава по NACE Rev.2  (сектор P);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3436;IND02M18;Број активних привредних друштава по NACE Rev.2  (сектор Q);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3437;IND02M19;Број активних привредних друштава по NACE Rev.2  (сектор R);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3438;IND02M20;Број активних привредних друштава по NACE Rev.2  (сектор S);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3439;IND02M21;Број активних привредних друштава по NACE Rev.2  (сектор T);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3440;IND02M22;Број активних привредних друштава по NACE Rev.2  (сектор U);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3441;IND02M23;Број основаних привредних друштава ;5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3442;IND02M24;Број брисаних привредних друштава ;5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3443;IND02M25;Број активних привредних друштава у ликвидацији;5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3444;IND02M26;Број активних привредних друштава у стечају;5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3445;IND02M27;Број активних предузетника;5;2021;70505;Димитровград;249;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3446;IND02M28;Број активних предузетника по NACE Rev.2  (сектор A);5;2021;70505;Димитровград;1;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3447;IND02M29;Број активних предузетника по NACE Rev.2  (сектор B);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3448;IND02M30;Број активних предузетника по NACE Rev.2  (сектор C);5;2021;70505;Димитровград;28;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3449;IND02M31;Број активних предузетника по NACE Rev.2  (сектор D);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3450;IND02M32;Број активних предузетника по NACE Rev.2  (сектор E);5;2021;70505;Димитровград;0;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3451;IND02M33;Број активних предузетника по NACE Rev.2  (сектор F);5;2021;70505;Димитровград;23;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3452;IND02M34;Број активних предузетника по NACE Rev.2  (сектор G);5;2021;70505;Димитровград;72;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3453;IND02M35;Број активних предузетника по NACE Rev.2  (сектор H);5;2021;70505;Димитровград;20;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3454;IND02M36;Број активних предузетника по NACE Rev.2  (сектор I);5;2021;70505;Димитровград;25;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
3455;IND02M37;Број активних предузетника по NACE Rev.2  (сектор J);5;2021;70505;Димитровград;14;6/8/2021 3:37:48 PM;6/8/2021 3:37:48 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
